"Overall","Asian/PI","Black","Hispanic","Other","White"
0.099689007313438,0.0996238128011012,0.099706883775351,0.0997393063583815,0.0998724832214765,0.099689007313438
0.100608791722991,0.0681909153475568,0.105281610764431,0.0630263583815029,0.0910687919463087,0.100608791722991
0.0993889223943711,0.0933930488644184,0.106772367394696,0.104772947976879,0.112162751677852,0.0993889223943711
0.100294246299955,0.0638688231245699,0.112327028081123,0.0671839306358381,0.103604697986577,0.100294246299955
0.100318557415688,0.0638866483138334,0.112203822152886,0.0673538728323699,0.103513422818792,0.100318557415688
