"Overall","Asian/PI","Black","Hispanic","Other","White"
0.21205726664587,0.211922161046112,0.212002340093604,0.211986242774566,0.211929194630872,0.21205726664587
0.198338350490451,0.289513007570544,0.338749297971919,0.24758612716763,0.219753020134228,0.198338350490451
0.203522255727704,0.165897728836889,0.280155226209048,0.159758265895954,0.189388255033557,0.203522255727704
0.189983718068698,0.231972470750172,0.423219110764431,0.190304971098266,0.195194295302013,0.189983718068698
0.189953504211293,0.231896145905024,0.423051638065523,0.190270867052023,0.195288590604027,0.189953504211293
