"Overall","Asian/PI","Black","Hispanic","Other","White"
0.707495586220809,0.707260641256486,0.708758020106045,0.705555234130802,0.708134726205253,0.70742704764139
0.707925883307754,0.627981713544525,0.609512232457504,0.656842583431593,0.690053620162958,0.719206652752497
0.711336964502564,0.753339423657222,0.641245293396365,0.76082661080105,0.729395338800344,0.715869121794644
0.711073531119247,0.681869264859222,0.537716945223774,0.716431821734206,0.713826262833548,0.727699131867112
0.711521794477766,0.683831949835655,0.537165021758362,0.711595648764879,0.715904823747681,0.727554351498138
