"Overall","Asian/PI","Black","Hispanic","Other","White"
0.0965592244498843,0.0960722296012197,0.0965692341901423,0.0962198282814867,0.0971163015198965,0.0965737265098913
0.0966679522076677,0.0722907735385656,0.0910140636281799,0.073292438858168,0.0899504320878695,0.0981010690586487
0.0969356247420775,0.101411359306869,0.0860219887743084,0.104793445399693,0.0998021090798154,0.0977057898833916
0.0969868008754169,0.0775757122918079,0.0786960764864495,0.0817806746697754,0.0953117060373678,0.0992642520281233
0.0928825396771508,0.0729021566469314,0.0721976643170037,0.0757507578384283,0.0908690637723323,0.0954132856462408
