"Overall","Asian/PI","Black","Hispanic","Other","White"
0.0877381016410476,0.0877764624913971,0.0877672971918877,0.0877749132947977,0.0874181208053691,0.0877356417455201
0.0877115285884546,0.0847565037852718,0.0825565132605304,0.0854073988439306,0.0874224832214765,0.0882801012096634
0.0880491855881184,0.0850941500344116,0.0918124024960998,0.0892217341040462,0.0919993288590604,0.0877511802017261
0.0879957216636616,0.0823442532690984,0.0862814157566303,0.0869300578034682,0.0917778523489933,0.0882868254133306
0.0879988081777343,0.0823709566414315,0.0862538806552262,0.0870339884393063,0.0918187919463087,0.0882903313576652
