"Overall","Asian/PI","Black","Hispanic","Other","White"
0.0035041073099723,0.0034889194769443,0.00348367784711393,0.00352450867052019,0.00351174496644293,0.0035041073099723
0.00338117049669022,0.00362663454920858,0.00481575663026527,0.00327618497109823,0.00350906040268454,0.00338117049669022
0.00340307095074733,0.00282463867859606,0.00441599063962565,0.00294127167630054,0.00341912751677851,0.00340307095074733
0.00327939586149561,0.00297439779766006,0.00583828003120129,0.00280624277456643,0.00349328859060401,0.00327939586149561
0.00315448511316802,0.00277997247075022,0.00536716068642751,0.00266531791907511,0.00330369127516777,0.00315448511316802
