"Overall","Asian/PI","Black","Hispanic","Other","White"
0.0119770839832243,0.0119200275292499,0.0119596723868955,0.0119676300578034,0.011993288590604,0.0119770839832243
0.0120415843471631,0.0097515485203029,0.0123294461778471,0.00953965317919073,0.0113671140939597,0.0120415843471631
0.0119768361581923,0.0114540261527874,0.0123140795631825,0.0122885549132948,0.0126137583892617,0.0119768361581923
0.0120430972929883,0.00936035788024785,0.0126292121684868,0.00991653179190749,0.0122442953020134,0.0120430972929883
0.011578557069079,0.0087830695113559,0.0115935647425897,0.00925630057803466,0.0116486577181208,0.011578557069079
