"Overall","Asian/PI","Black","Hispanic","Other","White"
0.0802235145096691,0.0803024584464407,0.080251095305725,0.0802928427699882,0.0798933085890774,0.0802235145096691
0.0805901273125873,0.0794055218478606,0.0759797034472317,0.0799066670927358,0.0804785996505188,0.0805901273125873
0.0801372001066794,0.0773506838979544,0.0849604882151682,0.0808682603561059,0.0838640313435798,0.0801372001066794
0.0804925041649903,0.0766757961973821,0.0805073536066366,0.0806193558421447,0.0840568512048408,0.0804925041649903
0.0808018196942008,0.0770441154965694,0.0809659571841823,0.0811942724195751,0.0844559354926784,0.0808018196942008
