"x"
-3.52675384442279
0.000435808404225502
-0.0797617332495293
0.0133536615305677
0.212714959284619
0.43155526045872
0.549397072570761
0.0111604863670072
-0.167251369803309
0.869850248140951
1.08852346922563
0.841695131520181
0.106832464277251
0.243479983125354
-0.0343724220553315
-0.685558651816219
-0.26891358500422
0.221671382617461
0.118767204954384
0.0665355812566008
-0.137211566774056
-0.0325129455576808
