"x"
-6.75187206306434
0.0371304572754756
0.0670005225848435
0.0264059907060168
-0.0936206078844173
0.331770157635452
-0.292364781331209
-0.0206553444857743
-0.901731660083656
-0.453361435172119
-0.227608019439493
-0.531296792488347
-0.0594245898423819
-0.481144656357333
-0.758680308765218
-0.948432173380841
-0.38852605252365
0.354164042265287
0.900448969970459
1.01906325638418
0.534622546943077
0.47280816421433
